benchmark_id,canonical_id,point_label,consensus_record_count,x_mad_px,y_mad_px,radial_mad_px
flm_a01011d4066505f6,2,nape dorsal outline,2,3.5,3.0,4.6097722286464435
flm_a01011d4066505f6,3,dorsal fin origin,2,1.0,0.5,1.118033988749895
flm_a01011d4066505f6,4,dorsal fin insertion,2,2.5,1.0,2.692582403567252
flm_a01011d4066505f6,5,upper caudal fin insertion,2,5.5,0.5,5.522680508593631
flm_a01011d4066505f6,6,caudal peduncle midpoint,2,1.0,0.5,1.118033988749895
flm_a01011d4066505f6,7,lower caudal fin insertion,2,0.0,0.5,0.5
flm_a01011d4066505f6,8,anal fin origin,2,0.5,1.0,1.118033988749895
flm_a01011d4066505f6,9,pelvic fin origin,2,0.5,1.0,1.118033988749895
flm_a01011d4066505f6,10,pectoral fin base,2,3.5,0.5,3.5355339059327378
flm_a01011d4066505f6,11,posterior opercular margin,2,0.0,0.0,0.0
flm_a13ca16692a39ba8,1,snout tip,2,0.0,0.5,0.5
flm_a13ca16692a39ba8,2,nape dorsal outline,2,0.5,0.5,0.7071067811865476
flm_a13ca16692a39ba8,3,dorsal fin origin,2,0.0,2.0,2.0
flm_a13ca16692a39ba8,4,dorsal fin insertion,2,0.0,1.0,1.0
flm_a13ca16692a39ba8,5,upper caudal fin insertion,2,0.5,0.5,0.7071067811865476
flm_a13ca16692a39ba8,6,caudal peduncle midpoint,2,0.0,1.0,1.0
flm_a13ca16692a39ba8,7,lower caudal fin insertion,2,1.0,1.0,1.4142135623730951
flm_a13ca16692a39ba8,8,anal fin origin,2,1.0,2.5,2.692582403567252
flm_a13ca16692a39ba8,9,pelvic fin origin,2,2.5,2.0,3.2015621187164243
flm_a13ca16692a39ba8,10,pectoral fin base,2,2.0,1.0,2.23606797749979
flm_a13ca16692a39ba8,11,posterior opercular margin,2,2.5,0.0,2.5
flm_a9c4af0a7656c619,1,snout tip,2,1.0,0.5,1.118033988749895
flm_a9c4af0a7656c619,2,nape dorsal outline,2,0.5,7.0,7.0178344238090995
flm_a9c4af0a7656c619,3,dorsal fin origin,2,1.5,1.5,2.1213203435596424
flm_a9c4af0a7656c619,4,dorsal fin insertion,2,0.5,0.5,0.7071067811865476
flm_a9c4af0a7656c619,5,upper caudal fin insertion,2,0.0,0.0,0.0
flm_a9c4af0a7656c619,6,caudal peduncle midpoint,2,0.0,1.5,1.5
flm_a9c4af0a7656c619,7,lower caudal fin insertion,2,0.5,0.5,0.7071067811865476
flm_a9c4af0a7656c619,8,anal fin origin,2,0.5,10.5,10.51189802081432
flm_a9c4af0a7656c619,9,pelvic fin origin,2,1.0,0.5,1.118033988749895
flm_a9c4af0a7656c619,10,pectoral fin base,2,3.0,7.0,7.615773105863909
flm_a9c4af0a7656c619,11,posterior opercular margin,2,2.0,0.5,2.0615528128088303
flm_ab118cb294c5d23d,1,snout tip,2,2.0,1.0,2.23606797749979
flm_ab118cb294c5d23d,2,nape dorsal outline,2,3.5,1.0,3.640054944640259
flm_ab118cb294c5d23d,3,dorsal fin origin,2,0.5,1.0,1.118033988749895
flm_ab118cb294c5d23d,4,dorsal fin insertion,2,3.5,1.0,3.640054944640259
flm_ab118cb294c5d23d,5,upper caudal fin insertion,2,5.5,0.5,5.522680508593631
flm_ab118cb294c5d23d,6,caudal peduncle midpoint,2,2.0,1.0,2.23606797749979
flm_ab118cb294c5d23d,7,lower caudal fin insertion,2,5.5,0.0,5.5
flm_ab118cb294c5d23d,8,anal fin origin,2,0.5,0.5,0.7071067811865476
flm_ab118cb294c5d23d,9,pelvic fin origin,2,0.5,0.5,0.7071067811865476
flm_ab118cb294c5d23d,10,pectoral fin base,2,1.5,0.0,1.5
flm_ab118cb294c5d23d,11,posterior opercular margin,2,0.0,2.5,2.5
flm_b0a6761df5641744,1,snout tip,2,0.5,0.5,0.7071067811865476
flm_b0a6761df5641744,2,nape dorsal outline,2,0.5,1.0,1.118033988749895
flm_b0a6761df5641744,3,dorsal fin origin,2,0.0,1.5,1.5
flm_b0a6761df5641744,4,dorsal fin insertion,2,2.0,1.0,2.23606797749979
flm_b0a6761df5641744,5,upper caudal fin insertion,2,2.5,0.5,2.5495097567963922
flm_b0a6761df5641744,6,caudal peduncle midpoint,2,0.0,1.0,1.0
flm_b0a6761df5641744,7,lower caudal fin insertion,2,3.0,1.5,3.3541019662496847
flm_b0a6761df5641744,8,anal fin origin,2,1.0,1.5,1.8027756377319946
flm_b0a6761df5641744,9,pelvic fin origin,2,1.0,0.0,1.0
flm_b0a6761df5641744,10,pectoral fin base,2,0.0,0.5,0.5
flm_b0a6761df5641744,11,posterior opercular margin,2,0.5,1.0,1.118033988749895
flm_b2cce66ce8be0f1e,1,snout tip,2,1.5,0.5,1.5811388300841898
flm_b2cce66ce8be0f1e,2,nape dorsal outline,2,0.5,0.5,0.7071067811865476
flm_b2cce66ce8be0f1e,3,dorsal fin origin,2,3.5,0.5,3.5355339059327378
flm_b2cce66ce8be0f1e,4,dorsal fin insertion,2,0.5,1.0,1.118033988749895
flm_b2cce66ce8be0f1e,5,upper caudal fin insertion,2,0.0,0.5,0.5
flm_b2cce66ce8be0f1e,6,caudal peduncle midpoint,2,0.5,0.0,0.5
flm_b2cce66ce8be0f1e,7,lower caudal fin insertion,2,0.5,0.5,0.7071067811865476
flm_b2cce66ce8be0f1e,8,anal fin origin,2,1.5,0.0,1.5
flm_b2cce66ce8be0f1e,9,pelvic fin origin,2,0.5,0.5,0.7071067811865476
flm_b2cce66ce8be0f1e,10,pectoral fin base,2,1.0,0.5,1.118033988749895
flm_b2cce66ce8be0f1e,11,posterior opercular margin,2,0.5,0.5,0.7071067811865476
flm_b43855f597876850,1,snout tip,2,0.5,0.5,0.7071067811865476
flm_b43855f597876850,2,nape dorsal outline,2,0.0,0.5,0.5
flm_b43855f597876850,3,dorsal fin origin,2,1.0,0.0,1.0
flm_b43855f597876850,4,dorsal fin insertion,2,2.5,0.5,2.5495097567963922
flm_b43855f597876850,5,upper caudal fin insertion,2,2.5,1.5,2.9154759474226504
flm_b43855f597876850,6,caudal peduncle midpoint,2,0.5,1.0,1.118033988749895
flm_b43855f597876850,7,lower caudal fin insertion,2,2.5,0.5,2.5495097567963922
flm_b43855f597876850,8,anal fin origin,2,10.0,1.0,10.04987562112089
flm_b43855f597876850,9,pelvic fin origin,2,1.0,0.0,1.0
flm_b43855f597876850,10,pectoral fin base,2,1.5,0.5,1.5811388300841898
flm_b43855f597876850,11,posterior opercular margin,2,0.0,0.0,0.0
flm_b64ae5cd37b278f2,1,snout tip,2,1.0,0.5,1.118033988749895
flm_b64ae5cd37b278f2,2,nape dorsal outline,2,2.0,1.0,2.23606797749979
flm_b64ae5cd37b278f2,3,dorsal fin origin,2,2.0,1.0,2.23606797749979
flm_b64ae5cd37b278f2,4,dorsal fin insertion,2,1.0,2.0,2.23606797749979
flm_b64ae5cd37b278f2,5,upper caudal fin insertion,2,0.0,0.0,0.0
flm_b64ae5cd37b278f2,6,caudal peduncle midpoint,2,0.0,1.0,1.0
flm_b64ae5cd37b278f2,7,lower caudal fin insertion,2,0.0,3.0,3.0
flm_b64ae5cd37b278f2,8,anal fin origin,2,0.5,1.5,1.5811388300841898
flm_b64ae5cd37b278f2,9,pelvic fin origin,2,0.0,10.5,10.5
flm_b64ae5cd37b278f2,10,pectoral fin base,2,0.5,0.0,0.5
flm_b64ae5cd37b278f2,11,posterior opercular margin,2,3.5,1.0,3.640054944640259
flm_b7b5725a297d600b,1,snout tip,2,0.0,1.5,1.5
flm_b7b5725a297d600b,2,nape dorsal outline,2,0.5,0.5,0.7071067811865476
flm_b7b5725a297d600b,3,dorsal fin origin,2,0.5,0.5,0.7071067811865476
flm_b7b5725a297d600b,4,dorsal fin insertion,2,1.0,0.5,1.118033988749895
flm_b7b5725a297d600b,5,upper caudal fin insertion,2,6.5,1.5,6.670832032063167
flm_b7b5725a297d600b,6,caudal peduncle midpoint,2,3.0,2.0,3.605551275463989
flm_b7b5725a297d600b,7,lower caudal fin insertion,2,0.5,0.5,0.7071067811865476
flm_b7b5725a297d600b,8,anal fin origin,2,0.0,0.5,0.5
flm_b7b5725a297d600b,9,pelvic fin origin,2,1.0,1.0,1.4142135623730951
flm_b7b5725a297d600b,10,pectoral fin base,2,0.5,2.0,2.0615528128088303
flm_b7b5725a297d600b,11,posterior opercular margin,2,1.5,2.5,2.9154759474226504
flm_b7bf368d23ba34f7,1,snout tip,2,0.5,0.5,0.7071067811865476
flm_b7bf368d23ba34f7,2,nape dorsal outline,2,1.5,4.0,4.272001872658765
flm_b7bf368d23ba34f7,3,dorsal fin origin,2,0.0,0.5,0.5
flm_b7bf368d23ba34f7,4,dorsal fin insertion,2,0.0,1.5,1.5
flm_b7bf368d23ba34f7,5,upper caudal fin insertion,2,0.5,3.0,3.0413812651491097
flm_b7bf368d23ba34f7,6,caudal peduncle midpoint,2,0.5,0.5,0.7071067811865476
flm_b7bf368d23ba34f7,7,lower caudal fin insertion,2,2.0,3.0,3.605551275463989
flm_b7bf368d23ba34f7,8,anal fin origin,2,1.5,1.5,2.1213203435596424
flm_b7bf368d23ba34f7,9,pelvic fin origin,2,1.5,3.5,3.8078865529319543
flm_b7bf368d23ba34f7,10,pectoral fin base,2,0.5,0.0,0.5
flm_b7bf368d23ba34f7,11,posterior opercular margin,2,5.5,2.0,5.852349955359813
flm_ba3cdc63e5a5e26e,1,snout tip,2,0.0,0.5,0.5
flm_ba3cdc63e5a5e26e,2,nape dorsal outline,2,2.0,10.5,10.688779163215974
flm_ba3cdc63e5a5e26e,3,dorsal fin origin,2,1.0,1.0,1.4142135623730951
flm_ba3cdc63e5a5e26e,4,dorsal fin insertion,2,1.0,4.5,4.6097722286464435
flm_ba3cdc63e5a5e26e,5,upper caudal fin insertion,2,0.0,1.0,1.0
flm_ba3cdc63e5a5e26e,6,caudal peduncle midpoint,2,0.5,0.0,0.5
flm_ba3cdc63e5a5e26e,7,lower caudal fin insertion,2,0.5,0.5,0.7071067811865476
flm_ba3cdc63e5a5e26e,8,anal fin origin,2,22.0,105.5,107.76942980270425
flm_ba3cdc63e5a5e26e,9,pelvic fin origin,2,1.5,47.5,47.52367830881781
flm_ba3cdc63e5a5e26e,10,pectoral fin base,2,1.0,1.0,1.4142135623730951
flm_ba3cdc63e5a5e26e,11,posterior opercular margin,2,1.5,1.0,1.8027756377319946
flm_bad784628173d48b,1,snout tip,2,0.0,0.5,0.5
flm_bad784628173d48b,2,nape dorsal outline,2,1.0,0.5,1.118033988749895
flm_bad784628173d48b,3,dorsal fin origin,2,1.0,0.5,1.118033988749895
flm_bad784628173d48b,4,dorsal fin insertion,2,6.5,1.0,6.576473218982953
flm_bad784628173d48b,5,upper caudal fin insertion,2,7.0,0.0,7.0
flm_bad784628173d48b,6,caudal peduncle midpoint,2,1.0,1.0,1.4142135623730951
flm_bad784628173d48b,7,lower caudal fin insertion,2,4.0,0.5,4.031128874149275
flm_bad784628173d48b,8,anal fin origin,2,0.5,0.5,0.7071067811865476
flm_bad784628173d48b,9,pelvic fin origin,2,1.0,0.0,1.0
flm_bad784628173d48b,10,pectoral fin base,2,2.0,0.0,2.0
flm_bad784628173d48b,11,posterior opercular margin,2,0.5,1.0,1.118033988749895
flm_bb9ff9e524006c8d,1,snout tip,2,0.5,0.0,0.5
flm_bb9ff9e524006c8d,2,nape dorsal outline,2,1.0,0.5,1.118033988749895
flm_bb9ff9e524006c8d,3,dorsal fin origin,2,7.0,0.5,7.0178344238090995
flm_bb9ff9e524006c8d,4,dorsal fin insertion,2,4.5,1.0,4.6097722286464435
flm_bb9ff9e524006c8d,5,upper caudal fin insertion,2,0.5,0.0,0.5
flm_bb9ff9e524006c8d,6,caudal peduncle midpoint,2,0.5,2.0,2.0615528128088303
flm_bb9ff9e524006c8d,7,lower caudal fin insertion,2,1.5,1.5,2.1213203435596424
flm_bb9ff9e524006c8d,8,anal fin origin,2,2.0,0.5,2.0615528128088303
flm_bb9ff9e524006c8d,9,pelvic fin origin,2,1.5,0.5,1.5811388300841898
flm_bb9ff9e524006c8d,10,pectoral fin base,2,3.5,0.0,3.5
flm_bb9ff9e524006c8d,11,posterior opercular margin,2,0.5,0.0,0.5
flm_bd1caf90be38cfc2,1,snout tip,2,1.0,0.5,1.118033988749895
flm_bd1caf90be38cfc2,2,nape dorsal outline,2,3.0,3.0,4.242640687119285
flm_bd1caf90be38cfc2,3,dorsal fin origin,2,0.0,0.0,0.0
flm_bd1caf90be38cfc2,4,dorsal fin insertion,2,0.0,2.0,2.0
flm_bd1caf90be38cfc2,5,upper caudal fin insertion,2,1.0,2.5,2.692582403567252
flm_bd1caf90be38cfc2,6,caudal peduncle midpoint,2,0.0,1.5,1.5
flm_bd1caf90be38cfc2,7,lower caudal fin insertion,2,0.5,2.5,2.5495097567963922
flm_bd1caf90be38cfc2,8,anal fin origin,2,0.5,1.5,1.5811388300841898
flm_bd1caf90be38cfc2,9,pelvic fin origin,2,1.0,0.5,1.118033988749895
flm_bd1caf90be38cfc2,10,pectoral fin base,2,2.5,0.5,2.5495097567963922
flm_bd1caf90be38cfc2,11,posterior opercular margin,2,2.5,1.0,2.692582403567252
flm_be139d50d0262cd6,1,snout tip,2,0.5,1.0,1.118033988749895
flm_be139d50d0262cd6,2,nape dorsal outline,2,3.0,1.0,3.1622776601683795
flm_be139d50d0262cd6,3,dorsal fin origin,2,3.0,2.0,3.605551275463989
flm_be139d50d0262cd6,4,dorsal fin insertion,2,2.5,0.0,2.5
flm_be139d50d0262cd6,5,upper caudal fin insertion,2,0.5,0.5,0.7071067811865476
flm_be139d50d0262cd6,6,caudal peduncle midpoint,2,0.5,0.5,0.7071067811865476
flm_be139d50d0262cd6,7,lower caudal fin insertion,2,0.5,0.5,0.7071067811865476
flm_be139d50d0262cd6,8,anal fin origin,2,0.5,0.5,0.7071067811865476
flm_be139d50d0262cd6,9,pelvic fin origin,2,3.5,0.0,3.5
flm_be139d50d0262cd6,10,pectoral fin base,2,0.5,0.0,0.5
flm_be139d50d0262cd6,11,posterior opercular margin,2,0.0,0.5,0.5
flm_be58d709e40c7a7a,1,snout tip,2,1.0,1.0,1.4142135623730951
flm_be58d709e40c7a7a,2,nape dorsal outline,2,18.0,3.0,18.24828759089466
flm_be58d709e40c7a7a,3,dorsal fin origin,2,2.5,0.0,2.5
flm_be58d709e40c7a7a,4,dorsal fin insertion,2,2.5,0.5,2.5495097567963922
flm_be58d709e40c7a7a,5,upper caudal fin insertion,2,2.0,2.5,3.2015621187164243
flm_be58d709e40c7a7a,6,caudal peduncle midpoint,2,0.0,0.5,0.5
flm_be58d709e40c7a7a,7,lower caudal fin insertion,2,2.0,1.0,2.23606797749979
flm_be58d709e40c7a7a,8,anal fin origin,2,0.5,0.5,0.7071067811865476
flm_be58d709e40c7a7a,9,pelvic fin origin,2,1.0,1.0,1.4142135623730951
flm_be58d709e40c7a7a,10,pectoral fin base,2,4.5,0.0,4.5
flm_be58d709e40c7a7a,11,posterior opercular margin,2,6.5,9.0,11.10180165558726
flm_c0232bef5b0a4a0a,1,snout tip,2,0.5,0.5,0.7071067811865476
flm_c0232bef5b0a4a0a,2,nape dorsal outline,2,0.5,0.5,0.7071067811865476
flm_c0232bef5b0a4a0a,3,dorsal fin origin,2,2.5,0.5,2.5495097567963922
flm_c0232bef5b0a4a0a,4,dorsal fin insertion,2,24.5,9.5,26.277366686941825
flm_c0232bef5b0a4a0a,5,upper caudal fin insertion,2,3.0,0.5,3.0413812651491097
flm_c0232bef5b0a4a0a,6,caudal peduncle midpoint,2,0.5,0.0,0.5
flm_c0232bef5b0a4a0a,7,lower caudal fin insertion,2,0.5,1.0,1.118033988749895
flm_c0232bef5b0a4a0a,8,anal fin origin,2,1.0,1.0,1.4142135623730951
flm_c0232bef5b0a4a0a,9,pelvic fin origin,2,0.5,0.5,0.7071067811865476
flm_c0232bef5b0a4a0a,10,pectoral fin base,2,0.5,0.5,0.7071067811865476
flm_c0232bef5b0a4a0a,11,posterior opercular margin,2,1.0,0.0,1.0
flm_c0464f4507c6a022,1,snout tip,2,1.0,0.5,1.118033988749895
flm_c0464f4507c6a022,2,nape dorsal outline,2,1.0,1.5,1.8027756377319946
flm_c0464f4507c6a022,3,dorsal fin origin,2,0.5,4.5,4.527692569068709
flm_c0464f4507c6a022,4,dorsal fin insertion,2,1.5,0.5,1.5811388300841898
flm_c0464f4507c6a022,5,upper caudal fin insertion,2,0.5,1.0,1.118033988749895
flm_c0464f4507c6a022,6,caudal peduncle midpoint,2,0.5,1.0,1.118033988749895
flm_c0464f4507c6a022,7,lower caudal fin insertion,2,1.0,1.0,1.4142135623730951
flm_c0464f4507c6a022,8,anal fin origin,2,0.5,4.5,4.527692569068709
flm_c0464f4507c6a022,9,pelvic fin origin,2,1.0,5.0,5.0990195135927845
flm_c0464f4507c6a022,10,pectoral fin base,2,1.0,1.0,1.4142135623730951
flm_c0464f4507c6a022,11,posterior opercular margin,2,2.5,0.5,2.5495097567963922
flm_c05f3f1541ca19ac,1,snout tip,2,2.0,1.0,2.23606797749979
flm_c05f3f1541ca19ac,2,nape dorsal outline,2,0.0,0.0,0.0
flm_c05f3f1541ca19ac,3,dorsal fin origin,2,1.0,0.5,1.118033988749895
flm_c05f3f1541ca19ac,4,dorsal fin insertion,2,0.0,1.5,1.5
flm_c05f3f1541ca19ac,5,upper caudal fin insertion,2,1.0,4.5,4.6097722286464435
flm_c05f3f1541ca19ac,6,caudal peduncle midpoint,2,0.0,1.0,1.0
flm_c05f3f1541ca19ac,7,lower caudal fin insertion,2,0.0,2.0,2.0
flm_c05f3f1541ca19ac,8,anal fin origin,2,0.5,0.0,0.5
flm_c05f3f1541ca19ac,9,pelvic fin origin,2,1.0,1.0,1.4142135623730951
flm_c05f3f1541ca19ac,10,pectoral fin base,2,0.5,1.5,1.5811388300841898
flm_c05f3f1541ca19ac,11,posterior opercular margin,2,2.5,1.0,2.692582403567252
flm_c20c8bdeec6b3ac3,1,snout tip,2,0.5,1.0,1.118033988749895
flm_c20c8bdeec6b3ac3,2,nape dorsal outline,2,0.5,1.0,1.118033988749895
flm_c20c8bdeec6b3ac3,3,dorsal fin origin,2,1.0,1.5,1.8027756377319946
flm_c20c8bdeec6b3ac3,4,dorsal fin insertion,2,0.0,4.0,4.0
flm_c20c8bdeec6b3ac3,5,upper caudal fin insertion,2,0.5,1.5,1.5811388300841898
flm_c20c8bdeec6b3ac3,6,caudal peduncle midpoint,2,2.0,0.0,2.0
flm_c20c8bdeec6b3ac3,7,lower caudal fin insertion,2,0.5,1.0,1.118033988749895
flm_c20c8bdeec6b3ac3,8,anal fin origin,2,1.0,2.0,2.23606797749979
flm_c20c8bdeec6b3ac3,9,pelvic fin origin,2,0.5,1.5,1.5811388300841898
flm_c20c8bdeec6b3ac3,10,pectoral fin base,2,0.0,2.5,2.5
flm_c20c8bdeec6b3ac3,11,posterior opercular margin,2,3.0,0.0,3.0
flm_c4785dbe9a2db9cd,1,snout tip,2,1.5,0.0,1.5
flm_c4785dbe9a2db9cd,2,nape dorsal outline,2,4.0,0.0,4.0
flm_c4785dbe9a2db9cd,3,dorsal fin origin,2,0.5,1.0,1.118033988749895
flm_c4785dbe9a2db9cd,4,dorsal fin insertion,2,4.0,0.5,4.031128874149275
flm_c4785dbe9a2db9cd,5,upper caudal fin insertion,2,5.5,1.5,5.70087712549569
flm_c4785dbe9a2db9cd,6,caudal peduncle midpoint,2,1.0,1.0,1.4142135623730951
flm_c4785dbe9a2db9cd,7,lower caudal fin insertion,2,3.0,1.0,3.1622776601683795
flm_c4785dbe9a2db9cd,8,anal fin origin,2,1.0,0.0,1.0
flm_c4785dbe9a2db9cd,9,pelvic fin origin,2,1.5,0.0,1.5
flm_c4785dbe9a2db9cd,10,pectoral fin base,2,1.5,0.5,1.5811388300841898
flm_c4785dbe9a2db9cd,11,posterior opercular margin,2,0.0,1.5,1.5
flm_c56251ae302bbbe8,1,snout tip,2,0.5,0.0,0.5
flm_c56251ae302bbbe8,2,nape dorsal outline,2,5.0,0.5,5.024937810560445
flm_c56251ae302bbbe8,3,dorsal fin origin,2,1.0,2.5,2.692582403567252
flm_c56251ae302bbbe8,4,dorsal fin insertion,2,0.0,0.5,0.5
flm_c56251ae302bbbe8,5,upper caudal fin insertion,2,2.0,1.0,2.23606797749979
flm_c56251ae302bbbe8,6,caudal peduncle midpoint,2,1.5,1.0,1.8027756377319946
flm_c56251ae302bbbe8,7,lower caudal fin insertion,2,2.0,0.5,2.0615528128088303
flm_c56251ae302bbbe8,8,anal fin origin,2,0.5,2.5,2.5495097567963922
flm_c56251ae302bbbe8,9,pelvic fin origin,2,1.0,1.0,1.4142135623730951
flm_c56251ae302bbbe8,10,pectoral fin base,2,1.0,1.0,1.4142135623730951
flm_c56251ae302bbbe8,11,posterior opercular margin,2,1.5,2.0,2.5
flm_d20dc574c4d7a2ff,1,snout tip,2,0.5,1.0,1.118033988749895
flm_d20dc574c4d7a2ff,2,nape dorsal outline,2,3.0,0.5,3.0413812651491097
flm_d20dc574c4d7a2ff,3,dorsal fin origin,2,3.0,1.0,3.1622776601683795
flm_d20dc574c4d7a2ff,4,dorsal fin insertion,2,0.0,1.0,1.0
flm_d20dc574c4d7a2ff,5,upper caudal fin insertion,2,6.5,2.5,6.96419413859206
flm_d20dc574c4d7a2ff,6,caudal peduncle midpoint,2,1.0,1.0,1.4142135623730951
flm_d20dc574c4d7a2ff,7,lower caudal fin insertion,2,8.0,1.0,8.06225774829855
flm_d20dc574c4d7a2ff,8,anal fin origin,2,0.0,1.5,1.5
flm_d20dc574c4d7a2ff,9,pelvic fin origin,2,0.5,0.5,0.7071067811865476
flm_d20dc574c4d7a2ff,10,pectoral fin base,2,2.0,0.5,2.0615528128088303
flm_d20dc574c4d7a2ff,11,posterior opercular margin,2,1.0,0.5,1.118033988749895
flm_d26aa1c7930f1428,1,snout tip,2,0.5,1.5,1.5811388300841898
flm_d26aa1c7930f1428,2,nape dorsal outline,2,2.5,2.5,3.5355339059327378
flm_d26aa1c7930f1428,3,dorsal fin origin,2,1.0,1.0,1.4142135623730951
flm_d26aa1c7930f1428,4,dorsal fin insertion,2,0.0,2.5,2.5
flm_d26aa1c7930f1428,5,upper caudal fin insertion,2,1.0,5.5,5.5901699437494745
flm_d26aa1c7930f1428,6,caudal peduncle midpoint,2,0.5,2.5,2.5495097567963922
flm_d26aa1c7930f1428,7,lower caudal fin insertion,2,1.5,1.0,1.8027756377319946
flm_d26aa1c7930f1428,8,anal fin origin,2,0.0,1.5,1.5
flm_d26aa1c7930f1428,9,pelvic fin origin,2,0.0,1.5,1.5
flm_d26aa1c7930f1428,10,pectoral fin base,2,1.0,1.5,1.8027756377319946
flm_d26aa1c7930f1428,11,posterior opercular margin,2,2.5,0.5,2.5495097567963922
flm_d7f55c50965dcca1,1,snout tip,2,1.5,0.0,1.5
flm_d7f55c50965dcca1,2,nape dorsal outline,2,2.0,2.5,3.2015621187164243
flm_d7f55c50965dcca1,3,dorsal fin origin,2,0.5,0.0,0.5
flm_d7f55c50965dcca1,4,dorsal fin insertion,2,0.5,7.5,7.516648189186454
flm_d7f55c50965dcca1,5,upper caudal fin insertion,2,1.5,1.0,1.8027756377319946
flm_d7f55c50965dcca1,6,caudal peduncle midpoint,2,0.0,1.5,1.5
flm_d7f55c50965dcca1,7,lower caudal fin insertion,2,0.5,0.5,0.7071067811865476
flm_d7f55c50965dcca1,8,anal fin origin,2,7.5,59.0,59.47478457295999
flm_d7f55c50965dcca1,9,pelvic fin origin,2,4.0,52.5,52.652160449501025
flm_d7f55c50965dcca1,10,pectoral fin base,2,0.0,8.5,8.5
flm_d7f55c50965dcca1,11,posterior opercular margin,2,1.5,0.5,1.5811388300841898
flm_decbe08b4ae8d2e2,1,snout tip,2,0.0,0.5,0.5
flm_decbe08b4ae8d2e2,2,nape dorsal outline,2,1.5,2.0,2.5
flm_decbe08b4ae8d2e2,3,dorsal fin origin,2,1.0,0.5,1.118033988749895
flm_decbe08b4ae8d2e2,4,dorsal fin insertion,2,1.0,0.5,1.118033988749895
flm_decbe08b4ae8d2e2,5,upper caudal fin insertion,2,1.0,0.0,1.0
flm_decbe08b4ae8d2e2,6,caudal peduncle midpoint,2,1.0,2.5,2.692582403567252
flm_decbe08b4ae8d2e2,7,lower caudal fin insertion,2,0.5,1.0,1.118033988749895
flm_decbe08b4ae8d2e2,8,anal fin origin,2,0.5,0.5,0.7071067811865476
flm_decbe08b4ae8d2e2,9,pelvic fin origin,2,0.5,0.5,0.7071067811865476
flm_decbe08b4ae8d2e2,10,pectoral fin base,2,1.0,1.0,1.4142135623730951
flm_decbe08b4ae8d2e2,11,posterior opercular margin,2,4.0,1.0,4.123105625617661
flm_e038828c619c5268,1,snout tip,2,0.0,0.5,0.5
flm_e038828c619c5268,2,nape dorsal outline,2,2.5,1.0,2.692582403567252
flm_e038828c619c5268,3,dorsal fin origin,2,5.5,2.0,5.852349955359813
flm_e038828c619c5268,4,dorsal fin insertion,2,5.0,0.0,5.0
flm_e038828c619c5268,5,upper caudal fin insertion,2,5.5,1.0,5.5901699437494745
flm_e038828c619c5268,6,caudal peduncle midpoint,2,2.5,0.5,2.5495097567963922
flm_e038828c619c5268,7,lower caudal fin insertion,2,1.0,0.5,1.118033988749895
flm_e038828c619c5268,8,anal fin origin,2,2.0,1.0,2.23606797749979
flm_e038828c619c5268,9,pelvic fin origin,2,2.5,0.5,2.5495097567963922
flm_e038828c619c5268,10,pectoral fin base,2,4.0,3.0,5.0
flm_e038828c619c5268,11,posterior opercular margin,2,3.0,2.0,3.605551275463989
flm_e04c0eb29d5e04ec,1,snout tip,2,0.5,0.5,0.7071067811865476
flm_e04c0eb29d5e04ec,2,nape dorsal outline,2,3.5,2.0,4.031128874149275
flm_e04c0eb29d5e04ec,3,dorsal fin origin,2,1.0,0.5,1.118033988749895
flm_e04c0eb29d5e04ec,4,dorsal fin insertion,2,1.0,1.5,1.8027756377319946
flm_e04c0eb29d5e04ec,5,upper caudal fin insertion,2,0.0,1.0,1.0
flm_e04c0eb29d5e04ec,6,caudal peduncle midpoint,2,0.5,2.5,2.5495097567963922
flm_e04c0eb29d5e04ec,7,lower caudal fin insertion,2,0.5,0.5,0.7071067811865476
flm_e04c0eb29d5e04ec,8,anal fin origin,2,3.0,0.5,3.0413812651491097
flm_e04c0eb29d5e04ec,9,pelvic fin origin,2,1.0,0.5,1.118033988749895
flm_e04c0eb29d5e04ec,10,pectoral fin base,2,4.0,0.5,4.031128874149275
flm_e04c0eb29d5e04ec,11,posterior opercular margin,2,0.5,5.0,5.024937810560445
flm_e17e590b8dd8cf2c,1,snout tip,2,0.0,0.5,0.5
flm_e17e590b8dd8cf2c,2,nape dorsal outline,2,2.5,0.5,2.5495097567963922
flm_e17e590b8dd8cf2c,3,dorsal fin origin,2,0.5,1.0,1.118033988749895
flm_e17e590b8dd8cf2c,4,dorsal fin insertion,2,0.5,0.5,0.7071067811865476
flm_e17e590b8dd8cf2c,5,upper caudal fin insertion,2,0.5,1.0,1.118033988749895
flm_e17e590b8dd8cf2c,6,caudal peduncle midpoint,2,0.0,0.0,0.0
flm_e17e590b8dd8cf2c,7,lower caudal fin insertion,2,0.5,0.5,0.7071067811865476
flm_e17e590b8dd8cf2c,8,anal fin origin,2,1.5,0.5,1.5811388300841898
flm_e17e590b8dd8cf2c,9,pelvic fin origin,2,0.5,0.0,0.5
flm_e17e590b8dd8cf2c,10,pectoral fin base,2,0.0,0.5,0.5
flm_e17e590b8dd8cf2c,11,posterior opercular margin,2,0.0,0.5,0.5
flm_e1fe2e6e351f7c56,1,snout tip,3,0.0,2.0,2.0
flm_e1fe2e6e351f7c56,2,nape dorsal outline,3,4.0,3.0,5.0
